ID,x,y,RA_deg,Dec_deg,area_px,elongation,size_ratio,class_guess
81,1530.5909473865293,684.4237295269713,175.3060874663294,47.673333918727465,35.0,1.126489629578559,1.0995112320016238,star?
82,1681.8787367628668,685.0604628445454,175.30312580517355,47.68986062035357,33.0,1.3632157277734336,1.1940849191346623,galaxy?
83,1833.3208304438394,688.4112027757096,175.30059950949183,47.706441174741684,54.0,1.0821216447237973,1.484135001466214,galaxy?
84,1280.408068057963,696.1018437419373,175.31304439602815,47.646177510323255,68.0,1.13938654123416,1.5672420908040823,galaxy?
85,1622.806441704434,696.6058257342692,175.30619529284814,47.683568678620496,29.0,1.8815398555803016,1.6699760886571524,galaxy?
86,1657.5059419284084,698.3131035578185,175.30576927711158,47.687380591002075,28.0,1.1914160826423232,1.1674314785144955,star?
87,430.9069705573446,721.4873480077771,175.33430448154667,47.55376991542144,368.0,1.895935754905864,2.1211656215554116,galaxy?
88,1053.338114187966,721.1820826761992,175.32169828553987,47.62172705698519,64.0,1.0607482840520666,1.1900299252151474,star?
89,330.50234305569563,729.5221370378653,175.3376266764212,47.54291633512439,74.0,1.0679362637242849,1.2392212491118275,star?
90,1509.3784105543045,733.9901501671213,175.31455434816405,47.67169461480379,118.0,1.8600603575413852,2.539650645526176,galaxy?
91,1195.5585424749536,763.1044222687684,175.3256180936075,47.63782715912587,45.0,1.0582062776378898,1.2613318777739015,star?
92,1059.9404575250257,769.5445561429515,175.3293998871274,47.62310722764224,164.0,1.6527565701589821,2.1519700127430914,galaxy?
93,278.5539164597268,780.1159340263429,175.3468559676939,47.537932641495146,54.0,1.0759111354470965,1.4810496318133435,galaxy?
94,696.978974727469,780.4071891402831,175.33847904397504,47.583624166228276,107.0,1.0682562429525158,1.340397298829028,galaxy?
95,1426.3385137687144,782.3908062641169,175.32408143043273,47.663288107724995,120.0,1.3530982827439293,1.9508472755136748,galaxy?
96,681.549516549755,796.2168100706456,175.3413492486621,47.58215463929388,246.0,1.0367159532172963,1.5080228175660852,galaxy?
97,1869.602795983789,793.32303711619,175.31688832480742,47.71183521242824,77.0,1.4726757910324877,1.7434001056087651,galaxy?
98,2032.0038097939525,798.68087509665,175.31446916245952,47.72963998148768,25.0,1.2150979375688318,0.9475942811406805,star?
99,14.04495634611679,823.24203124329,175.35914555982694,47.50963688703473,48.0,2.614564346943208,1.7728245180770639,galaxy?
100,1514.6291537196048,839.6895691847232,175.3315883488216,47.6737091993357,33.0,3.250187928403353,1.5721048344582287,galaxy?
101,1674.7266604934025,847.3898805035252,175.3296025159433,47.69129471863096,37.0,1.24138035944763,1.4704598851989994,galaxy?
102,1487.0528915031102,847.1170208375452,175.33334974714356,47.67079939318123,27.0,1.2390735788568887,1.121008735383364,star?
103,1307.7312038987377,851.4260231317737,175.33766820375706,47.651278268259894,20.0,2.0441536004409806,1.0789799276843193,galaxy?
104,1650.6192749128077,855.8793571723484,175.33146679954996,47.68877817107476,129.0,1.1774626460395494,2.7673074592757954,galaxy?
105,1022.618100025903,857.4504480306867,175.34439378280047,47.62022899794017,37.0,1.11509476916955,1.2021236221733793,star?
106,1894.8925479490033,874.1940149824266,175.32950095994195,47.715699203325926,80.0,1.8869552828976512,1.8581260118880851,galaxy?
107,1633.7523082238151,875.4008310817264,175.33497410785998,47.68720241447831,48.0,1.6100734947326523,1.6977420216469499,galaxy?
108,2035.3660667863687,889.1983535063356,175.32909557769267,47.73124151414852,34.0,1.0803948005114528,1.038199042887256,star?
109,84.1374893278086,914.3005050516695,175.37246132800303,47.518526676328314,189.0,1.184262515543165,2.3506677966430614,galaxy?
110,106.23330058017277,911.5057268965074,175.37156626736478,47.52090149575267,60.0,1.0811340917966175,1.4612845368231904,galaxy?
111,1567.9743403213486,919.2752910111021,175.34341836802753,47.6806174601559,20.0,1.2796955762838618,1.4432065313146594,galaxy?
112,1204.3320126737576,920.2878671195638,175.35091425512965,47.6409250545728,29.0,1.2307769323201745,1.2492511533512116,star?
113,96.74306610894128,935.3994773155628,175.37562022713118,47.52018932242365,89.0,1.5996976402477523,2.0100166972872016,galaxy?
114,1725.2811226172917,954.534492515166,175.3459638516884,47.698273441373644,25.0,1.1220985057511885,1.0890433313781158,star?
115,1844.390505084946,959.0342925032841,175.3442900058813,47.711340172139,59.0,1.0762784299599175,1.4937524375885265,galaxy?
116,987.4729814893992,961.7030178276799,175.3619903588861,47.61780858496733,24.0,1.1851136780447415,0.9224495622305257,star?
117,1535.7021153442545,983.2885352624234,175.35445123860632,47.6779641685026,27.0,1.080603750818525,0.9803082142826286,star?
118,117.8160184713393,984.0804059885772,175.38306991517922,47.523150336870486,20.0,1.4019052185058685,0.9522395977601813,galaxy?
119,1582.7916963332489,992.2620728898414,175.3549576423784,47.683227908043534,27.0,1.0582449926505215,0.9543774797225996,star?
120,825.3912460172546,998.5313004736832,175.37121365072167,47.60061020960784,21.0,1.4067610501585361,1.011499298436234,galaxy?
121,1869.5170622382332,1012.2099988394987,175.35241292255574,47.71480693264067,29.0,1.2342147493759976,1.0735834160240347,star?
122,1467.2002448030169,1013.18624357156,175.360679860732,47.67089053443681,30.0,1.5553626565115117,1.160104834205947,galaxy?
123,751.6433806660926,1015.2144317629188,175.3753963142321,47.59278363192868,22.0,1.1825178385286363,0.9897239938720588,star?
124,2020.3017056692988,1022.021746220836,175.35096329015667,47.73140460566352,52.0,1.03873279249533,1.157034493262019,star?
125,594.8419514963808,1029.4520682744994,175.38084804647593,47.57585464068946,43.0,1.0985125376431153,1.2012536301399626,star?
126,1668.920695206692,1056.993918295416,175.36372303064817,47.693511875087154,29.0,1.1816915651765338,1.0061113439793523,star?
127,400.6657995315538,1072.2780087496503,175.39167115271601,47.55523134628758,118.0,1.0280081059121613,1.3579581641380063,galaxy?
128,977.8633740794938,1077.6825108264884,175.38097242938292,47.61833281772753,107.0,1.0369628490244895,1.3343412638628436,galaxy?
129,1292.7107862036084,1093.7465254628585,175.37725189263588,47.65293061277494,27.0,1.1346229735804823,0.9797322308810575,star?
130,583.021630243585,1104.9249542763378,175.39330219804015,47.57558621879921,145.0,1.1669540728632644,2.2749946277420205,galaxy?
131,1500.2941246363264,1134.110883874176,175.37962490376177,47.676145053682916,567.0,1.059993576859049,2.7346830088076897,galaxy?
132,126.55273475204218,1129.946870004201,175.40648453152653,47.52607864190116,40.0,1.088340792840214,1.3887035745613319,galaxy?
133,72.78856537802167,1130.3259536026767,175.40762026263292,47.52021270065088,20.0,1.8894321170612063,1.1749019769295197,galaxy?
134,644.616934476825,1144.6094245332229,175.39849297864183,47.58284940050041,125.0,1.0103994781335035,1.3727661139059373,galaxy?
135,189.3711784873229,1142.616452204694,175.40727813830787,47.53310970236546,22.0,1.1216209803815658,1.0089270879772858,star?
136,422.106409954884,1161.911281491363,175.4057465331453,47.55878530995142,44.0,1.7893906202143461,1.361266749127564,galaxy?
137,577.4523649237531,1171.2105750491974,175.40414391387807,47.57587484996174,32.0,1.0828029275831255,1.0149837742032828,star?
138,414.9127681760256,1186.2968581369,175.4098366370141,47.558329365858256,79.0,1.3923968061494287,1.615509022248665,galaxy?
139,330.8214583405862,1189.545680554354,175.41204312717994,47.54919039374659,109.0,1.945102650082635,1.9010049713556554,galaxy?
140,771.0623684179297,1195.2509389329123,175.404161392332,47.59734214826191,38.0,1.1065903568148945,1.0567475659592585,star?
141,995.2212246176224,1194.9917637468218,175.3996299871776,47.62181673800818,32.0,1.1838393621183108,0.9974722329646137,star?
142,759.674050363471,1232.5367125180044,175.41042758694752,47.59660253119934,86.0,1.0183015772430672,1.2773915672671772,star?
